\fixlen = T
|set|TIME        |PDCSAP_FLUX  |
|int|double      |double       |
 15  1407.3250771 2.4543989e+05 
 15  1407.3455095 2.4547906e+05 
 15  1407.3659422 2.4546217e+05 
 15  1407.3863747 2.4543119e+05 
 15  1407.4068071 2.4548445e+05 
 15  1407.4272398 2.4546612e+05 
 15  1407.4476723 2.4552578e+05 
 15  1407.4681049 2.4543711e+05 
 15  1407.4885374 2.4541930e+05 
 15  1407.5089698 2.4546784e+05 
 15  1407.5294025 2.4542291e+05 
 15  1407.5498350 2.4544734e+05 
 15  1407.5702675 2.4547759e+05 
 15  1407.5907001 2.4541755e+05 
 15  1407.6111326 2.4543603e+05 
 15  1407.6315652 2.4540828e+05 
 15  1407.6519977 2.4538345e+05 
 15  1407.6724302 2.4542969e+05 
 15  1407.6928629 2.4534967e+05 
 15  1407.7132953 2.4539789e+05 
 15  1407.7337279 2.4544178e+05 
 15  1407.7541605 2.4537661e+05 
 15  1407.7745930 2.4540759e+05 
 15  1407.7950255 2.4542717e+05 
 15  1407.8154581 2.4539523e+05 
 15  1407.8358907 2.4545195e+05 
 15  1407.8563231 2.4539608e+05 
 15  1407.8767557 2.4541688e+05 
 15  1407.8971883 2.4546242e+05 
 15  1407.9176209 2.4548952e+05 
 15  1407.9380533 2.4546480e+05 
 15  1407.9584859 2.4542544e+05 
 15  1407.9789185 2.4545258e+05 
 15  1407.9993509 2.4540030e+05 
 15  1408.0197835 2.4539181e+05 
 15  1408.0402161 2.4544580e+05 
 15  1408.0606486 2.4535283e+05 
 15  1408.0810811 2.4540525e+05 
 15  1408.1015137 2.4540888e+05 
 15  1408.1219462 2.4536498e+05 
 15  1408.1423788 2.4535105e+05 
 15  1408.1628112 2.4537359e+05 
 15  1408.1832438 2.4538170e+05 
 15  1408.2036764 2.4540794e+05 
 15  1408.2241088 2.4537914e+05 
 15  1408.2445414 2.4542675e+05 
 15  1408.2649740 2.4538405e+05 
 15  1408.2854065 2.4543833e+05 
 15  1408.3058390 2.4541908e+05 
 15  1408.3262716 2.4538780e+05 
 15  1408.3467042 2.4541823e+05 
 15  1408.3671366 2.4544764e+05 
 15  1408.3875692 2.4542720e+05 
 15  1408.4080018 2.4549145e+05 
 15  1408.4284344 2.4538288e+05 
 15  1408.4488668 2.4538800e+05 
 15  1408.4692994 2.4540759e+05 
 15  1408.4897320 2.4537920e+05 
 15  1408.5101644 2.4543630e+05 
 15  1408.5305970 2.4535302e+05 
 15  1408.5510296 2.4541253e+05 
 15  1408.5714620 2.4538973e+05 
 15  1408.5918946 2.4538798e+05 
 15  1408.6123272 2.4536725e+05 
 15  1408.6327596 2.4535002e+05 
 15  1408.6531923 2.4536864e+05 
 15  1408.6736248 2.4538519e+05 
 15  1408.6940572 2.4535452e+05 
 15  1408.7144899 2.4540602e+05 
 15  1408.7349224 2.4539386e+05 
 15  1408.7553549 2.4537747e+05 
 15  1408.7757875 2.4544584e+05 
 15  1408.7962200 2.4545916e+05 
 15  1408.8166524 2.4539956e+05 
 15  1408.8370851 2.4544303e+05 
 15  1408.8575176 2.4542759e+05 
 15  1408.8779501 2.4544272e+05 
 15  1408.8983827 2.4540433e+05 
 15  1408.9188152 2.4540994e+05 
 15  1408.9392478 2.4538489e+05 
 15  1408.9596803 2.4538633e+05 
 15  1408.9801128 2.4545830e+05 
 15  1409.0005454 2.4537542e+05 
 15  1409.0209779 2.4538811e+05 
 15  1409.0414104 2.4539417e+05 
 15  1409.0618430 2.4537992e+05 
 15  1409.0822755 2.4541562e+05 
 15  1409.1027081 2.4536797e+05 
 15  1409.1231406 2.4535127e+05 
 15  1409.1435731 2.4536525e+05 
 15  1409.1640057 2.4531794e+05 
 15  1409.1844382 2.4537398e+05 
 15  1409.2253033 2.4534669e+05 
 15  1409.2457358 2.4539736e+05 
 15  1409.2661683 2.4540752e+05 
 15  1409.2866009 2.4545473e+05 
 15  1409.3070334 2.4540905e+05 
 15  1409.3274659 2.4544530e+05 
 15  1409.3478985 2.4544670e+05 
 15  1409.3683310 2.4542477e+05 
 15  1409.3887636 2.4542869e+05 
 15  1409.4091962 2.4542139e+05 
 15  1409.4296286 2.4536230e+05 
 15  1409.4500612 2.4541270e+05 
 15  1409.4704937 2.4540417e+05 
 15  1409.4909262 2.4536775e+05 
 15  1409.5113588 2.4536786e+05 
 15  1409.5317912 2.4532022e+05 
 15  1409.5522238 2.4533497e+05 
 15  1409.5726564 2.4537036e+05 
 15  1409.5930888 2.4538595e+05 
 15  1409.6135215 2.4544125e+05 
 15  1409.6543864 2.4533573e+05 
 15  1409.6748191 2.4535802e+05 
 15  1409.6952516 2.4529097e+05 
 15  1409.7156840 2.4536781e+05 
 15  1409.7361166 2.4538091e+05 
 15  1409.7565492 2.4541856e+05 
 15  1409.7769817 2.4547102e+05 
 15  1409.7974142 2.4542058e+05 
 15  1409.8178468 2.4547859e+05 
 15  1409.8587118 2.4543842e+05 
 15  1409.8791443 2.4545364e+05 
 15  1409.8995770 2.4541400e+05 
 15  1409.9200095 2.4539214e+05 
 15  1409.9404419 2.4541253e+05 
 15  1409.9608746 2.4535191e+05 
 15  1409.9813071 2.4538595e+05 
 15  1410.0017395 2.4534453e+05 
 15  1410.0221722 2.4537914e+05 
 15  1410.0426047 2.4538353e+05 
 15  1410.0630372 2.4535322e+05 
 15  1410.0834697 2.4543188e+05 
 15  1410.1039022 2.4536384e+05 
 15  1410.1243348 2.4536859e+05 
 15  1410.1447673 2.4539400e+05 
 15  1410.1651997 2.4533058e+05 
 15  1410.1856324 2.4540269e+05 
 15  1410.2060649 2.4536675e+05 
 15  1410.2264973 2.4539964e+05 
 15  1410.2469300 2.4543073e+05 
 15  1410.2673625 2.4544869e+05 
 15  1410.2877950 2.4546048e+05 
 15  1410.3082275 2.4543081e+05 
 15  1410.3286601 2.4545506e+05 
 15  1410.3490927 2.4549352e+05 
 15  1410.3695251 2.4541995e+05 
 15  1410.3899576 2.4543438e+05 
 15  1410.4103903 2.4538934e+05 
 15  1410.4308227 2.4540614e+05 
 15  1410.4512552 2.4538969e+05 
 15  1410.4716879 2.4540139e+05 
 15  1410.4921204 2.4536566e+05 
 15  1410.5125528 2.4537430e+05 
 15  1410.5329854 2.4533438e+05 
 15  1410.5534180 2.4534748e+05 
 15  1410.5738505 2.4537009e+05 
 15  1410.5942830 2.4537994e+05 
 15  1410.6147155 2.4541294e+05 
 15  1410.6351482 2.4536395e+05 
 15  1410.6555806 2.4539833e+05 
 15  1410.6760131 2.4541380e+05 
 15  1410.6964457 2.4538427e+05 
 15  1410.7168782 2.4541733e+05 
 15  1410.7373107 2.4533695e+05 
 15  1410.7577432 2.4540412e+05 
 15  1410.7781757 2.4539517e+05 
 15  1410.7986084 2.4539441e+05 
 15  1410.8190408 2.4542055e+05 
 15  1410.8394733 2.4539038e+05 
 15  1410.8599060 2.4539220e+05 
 15  1410.8803384 2.4536850e+05 
 15  1410.9007709 2.4534869e+05 
 15  1410.9212035 2.4536948e+05 
 15  1410.9416360 2.4537278e+05 
 15  1410.9620685 2.4536783e+05 
 15  1410.9825011 2.4537905e+05 
 15  1411.0029336 2.4533617e+05 
 15  1411.0233662 2.4536616e+05 
 15  1411.0437987 2.4535938e+05 
 15  1411.0642312 2.4530612e+05 
 15  1411.0846637 2.4536523e+05 
 15  1411.1050963 2.4530234e+05 
 15  1411.1255288 2.4535169e+05 
 15  1411.1459614 2.4534041e+05 
 15  1411.1663938 2.4534817e+05 
 15  1411.1868263 2.4539917e+05 
 15  1411.2072590 2.4536709e+05 
 15  1411.2276914 2.4543827e+05 
 15  1411.2481240 2.4545655e+05 
 15  1411.2685565 2.4537989e+05 
 15  1411.2889890 2.4539584e+05 
 15  1411.3094216 2.4535653e+05 
 15  1411.3298541 2.4534958e+05 
 15  1411.3502865 2.4540652e+05 
 15  1411.3707192 2.4538350e+05 
 15  1411.3911517 2.4537720e+05 
 15  1411.4115841 2.4537527e+05 
 15  1411.4320167 2.4531941e+05 
 15  1411.4524493 2.4533908e+05 
 15  1411.4728818 2.4530141e+05 
 15  1411.4933143 2.4534861e+05 
 15  1411.5137468 2.4533867e+05 
 15  1411.5341794 2.4535678e+05 
 15  1411.5546119 2.4536759e+05 
 15  1411.5750444 2.4534309e+05 
 15  1411.5954769 2.4537327e+05 
 15  1411.6159094 2.4533989e+05 
 15  1411.6363420 2.4534088e+05 
 15  1411.6567746 2.4542248e+05 
 15  1411.6772070 2.4536184e+05 
 15  1411.6976395 2.4534400e+05 
 15  1411.7180722 2.4540045e+05 
 15  1411.7385046 2.4539420e+05 
 15  1411.7589372 2.4543070e+05 
 15  1411.7793697 2.4538870e+05 
 15  1411.7998021 2.4535497e+05 
 15  1411.8202348 2.4538372e+05 
 15  1411.8406673 2.4531955e+05 
 15  1411.8610997 2.4540364e+05 
 15  1411.8815323 2.4532816e+05 
 15  1411.9019649 2.4528839e+05 
 15  1411.9223973 2.4531359e+05 
 15  1411.9428299 2.4529053e+05 
 15  1411.9632624 2.4529800e+05 
 15  1411.9836950 2.4534991e+05 
 15  1412.0041275 2.4534958e+05 
 15  1412.0245600 2.4537197e+05 
 15  1412.0449925 2.4533605e+05 
 15  1412.0654250 2.4531002e+05 
 15  1412.0858576 2.4533103e+05 
 15  1412.1062901 2.4532648e+05 
 15  1412.1267226 2.4539395e+05 
 15  1412.1471551 2.4538345e+05 
 15  1412.1675877 2.4541145e+05 
 15  1412.1880202 2.4539197e+05 
 15  1412.2084528 2.4541114e+05 
 15  1412.2288853 2.4542703e+05 
 15  1412.2493177 2.4537170e+05 
 15  1412.2697503 2.4538239e+05 
 15  1412.2901829 2.4539170e+05 
 15  1412.3106153 2.4533192e+05 
 15  1412.3310479 2.4534277e+05 
 15  1412.3514804 2.4532803e+05 
 15  1412.3719128 2.4530403e+05 
 15  1412.3923455 2.4527881e+05 
 15  1412.4332106 2.4531975e+05 
 15  1412.4536430 2.4534892e+05 
 15  1412.4740755 2.4538522e+05 
 15  1412.4945082 2.4542953e+05 
 15  1412.5149406 2.4535903e+05 
 15  1412.5353731 2.4535559e+05 
 15  1412.5762381 2.4533453e+05 
 15  1412.5966707 2.4538214e+05 
 15  1412.6171033 2.4533725e+05 
 15  1412.6579683 2.4545186e+05 
 15  1412.6784008 2.4537978e+05 
 15  1412.6988334 2.4540836e+05 
 15  1412.7192659 2.4542762e+05 
 15  1412.7396984 2.4538977e+05 
 15  1412.7601309 2.4543512e+05 
 15  1412.7805634 2.4543327e+05 
 15  1412.8009960 2.4540330e+05 
 15  1418.4607889 2.4545194e+05 
 15  1418.4812213 2.4546583e+05 
 15  1418.5016538 2.4542348e+05 
 15  1418.5220865 2.4549584e+05 
 15  1418.5425189 2.4541130e+05 
 15  1418.5629515 2.4540086e+05 
 15  1418.5833840 2.4539061e+05 
 15  1418.6038164 2.4539264e+05 
 15  1418.6242490 2.4540077e+05 
 15  1418.6446815 2.4540798e+05 
 15  1418.6651139 2.4537925e+05 
 15  1418.6855465 2.4542903e+05 
 15  1418.7059790 2.4540908e+05 
 15  1418.7264116 2.4543456e+05 
 15  1418.7468440 2.4541508e+05 
 15  1418.7672765 2.4540138e+05 
 15  1418.7877092 2.4545891e+05 
 15  1418.8081416 2.4542131e+05 
 15  1418.8285742 2.4543912e+05 
 15  1418.8490067 2.4545095e+05 
 15  1418.8694392 2.4540727e+05 
 15  1418.8898717 2.4543277e+05 
 15  1418.9103042 2.4540448e+05 
 15  1418.9307367 2.4543686e+05 
 15  1418.9511692 2.4544833e+05 
 15  1418.9716017 2.4540738e+05 
 15  1418.9920343 2.4539658e+05 
 15  1419.0124667 2.4541877e+05 
 15  1419.0328993 2.4533270e+05 
 15  1419.0533319 2.4538381e+05 
 15  1419.0737643 2.4529644e+05 
 15  1419.0941968 2.4532353e+05 
 15  1419.1146294 2.4532514e+05 
 15  1419.1350618 2.4534769e+05 
 15  1419.1554943 2.4537638e+05 
 15  1419.1759269 2.4532912e+05 
 15  1419.1963593 2.4533602e+05 
 15  1419.2167919 2.4538386e+05 
 15  1419.2576568 2.4542803e+05 
 15  1419.2780894 2.4537689e+05 
 15  1419.2985219 2.4535405e+05 
 15  1419.3189544 2.4544739e+05 
 15  1419.3393870 2.4540703e+05 
 15  1419.3598195 2.4541281e+05 
 15  1419.3802521 2.4542611e+05 
 15  1419.4006845 2.4535411e+05 
 15  1419.4211170 2.4534148e+05 
 15  1419.4415496 2.4531180e+05 
 15  1419.4619820 2.4534605e+05 
 15  1419.4824145 2.4532684e+05 
 15  1419.5028471 2.4533225e+05 
 15  1419.5232796 2.4534833e+05 
 15  1419.5437121 2.4530031e+05 
 15  1419.5641446 2.4534027e+05 
 15  1419.5845772 2.4537808e+05 
 15  1419.6050097 2.4533889e+05 
 15  1419.6254422 2.4537489e+05 
 15  1419.6458747 2.4534556e+05 
 15  1419.6663072 2.4532516e+05 
 15  1419.6867397 2.4534920e+05 
 15  1419.7071722 2.4533806e+05 
 15  1419.7276047 2.4539855e+05 
 15  1419.7480372 2.4538795e+05 
 15  1419.7684698 2.4537742e+05 
 15  1419.7889022 2.4538909e+05 
 15  1419.8093347 2.4538705e+05 
 15  1419.8297673 2.4535491e+05 
 15  1419.8501997 2.4536597e+05 
 15  1419.8706323 2.4534711e+05 
 15  1419.8910649 2.4535873e+05 
 15  1419.9114973 2.4530272e+05 
 15  1419.9319299 2.4531330e+05 
 15  1419.9523624 2.4532031e+05 
 15  1419.9727948 2.4531122e+05 
 15  1419.9932274 2.4532784e+05 
 15  1420.0136599 2.4527555e+05 
 15  1420.0340924 2.4525700e+05 
 15  1420.0545249 2.4529622e+05 
 15  1420.0749574 2.4530802e+05 
 15  1420.0953899 2.4529634e+05 
 15  1420.1158224 2.4535334e+05 
 15  1420.1362549 2.4533916e+05 
 15  1420.1566876 2.4534861e+05 
 15  1420.1771200 2.4527305e+05 
 15  1420.1975525 2.4535083e+05 
 15  1420.2179851 2.4536586e+05 
 15  1420.2384176 2.4542861e+05 
 15  1420.2588500 2.4541780e+05 
 15  1420.2792826 2.4537172e+05 
 15  1420.2997150 2.4535222e+05 
 15  1420.3201475 2.4534089e+05 
 15  1420.3405801 2.4533106e+05 
 15  1420.3610126 2.4538580e+05 
 15  1420.3814451 2.4535802e+05 
 15  1420.4018776 2.4532236e+05 
 15  1420.4223100 2.4535317e+05 
 15  1420.4427427 2.4525422e+05 
 15  1420.4631752 2.4530239e+05 
 15  1420.4836076 2.4530028e+05 
 15  1420.5040402 2.4530022e+05 
 15  1420.5244727 2.4528438e+05 
 15  1420.5449051 2.4530439e+05 
 15  1420.5653377 2.4532922e+05 
 15  1420.5857702 2.4531584e+05 
 15  1420.6062028 2.4527166e+05 
 15  1420.6266352 2.4530694e+05 
 15  1420.6470677 2.4526900e+05 
 15  1420.6675003 2.4530983e+05 
 15  1420.6879328 2.4535664e+05 
 15  1420.7083652 2.4533008e+05 
 15  1420.7287978 2.4537777e+05 
 15  1420.7492304 2.4533519e+05 
 15  1420.7696629 2.4529347e+05 
 15  1420.7900954 2.4534600e+05 
 15  1420.8105279 2.4534045e+05 
 15  1420.8309605 2.4539639e+05 
 15  1420.8513929 2.4534173e+05 
 15  1420.8718254 2.4535009e+05 
 15  1420.8922580 2.4534012e+05 
 15  1420.9126904 2.4532603e+05 
 15  1420.9331229 2.4533922e+05 
 15  1420.9535554 2.4531484e+05 
 15  1420.9739879 2.4527775e+05 
 15  1420.9944205 2.4530244e+05 
 15  1421.0148529 2.4533209e+05 
 15  1421.0352854 2.4531355e+05 
 15  1421.0557181 2.4533984e+05 
 15  1421.0761505 2.4533322e+05 
 15  1421.0965830 2.4530498e+05 
 15  1421.1170156 2.4530744e+05 
 15  1421.1374480 2.4532428e+05 
 15  1421.1578805 2.4532194e+05 
 15  1421.1783131 2.4533316e+05 
 15  1421.1987455 2.4533780e+05 
 15  1421.2191781 2.4540933e+05 
 15  1421.2396106 2.4540711e+05 
 15  1421.2600431 2.4539450e+05 
 15  1421.2804756 2.4534300e+05 
 15  1421.3009081 2.4539148e+05 
 15  1421.3213406 2.4537455e+05 
 15  1421.3417732 2.4537803e+05 
 15  1421.3622057 2.4538683e+05 
 15  1421.3826382 2.4532684e+05 
 15  1421.4030708 2.4533966e+05 
 15  1421.4235032 2.4532225e+05 
 15  1421.4439358 2.4531195e+05 
 15  1421.4643683 2.4538450e+05 
 15  1421.4848007 2.4533345e+05 
 15  1421.5052333 2.4530895e+05 
 15  1421.5256658 2.4533442e+05 
 15  1421.5460982 2.4526639e+05 
 15  1421.5665308 2.4533598e+05 
 15  1421.5869633 2.4530002e+05 
 15  1421.6073957 2.4532733e+05 
 15  1421.6278283 2.4535323e+05 
 15  1421.6482609 2.4533997e+05 
 15  1421.6686934 2.4544683e+05 
 15  1421.6891259 2.4536983e+05 
 15  1421.7095583 2.4535638e+05 
 15  1421.7299909 2.4537452e+05 
 15  1421.7504234 2.4537712e+05 
 15  1421.7708559 2.4535428e+05 
 15  1421.7912884 2.4535358e+05 
 15  1421.8117209 2.4529120e+05 
 15  1421.8321534 2.4532072e+05 
 15  1421.8525859 2.4527933e+05 
 15  1421.8730184 2.4527303e+05 
 15  1421.8934510 2.4534358e+05 
 15  1421.9138835 2.4527886e+05 
 15  1421.9343159 2.4531219e+05 
 15  1421.9547486 2.4528120e+05 
 15  1421.9751811 2.4533181e+05 
 15  1421.9956135 2.4532069e+05 
 15  1422.0160461 2.4531252e+05 
 15  1422.0364786 2.4532069e+05 
 15  1422.0569110 2.4528673e+05 
 15  1422.0773436 2.4533542e+05 
 15  1422.0977761 2.4536914e+05 
 15  1422.1182087 2.4536566e+05 
 15  1422.1386411 2.4540586e+05 
 15  1422.1590736 2.4543214e+05 
 15  1422.1795062 2.4538928e+05 
 15  1422.1999386 2.4538450e+05 
 15  1422.2408036 2.4540067e+05 
 15  1422.2612362 2.4539692e+05 
 15  1422.2816687 2.4537992e+05 
 15  1422.3021012 2.4539222e+05 
 15  1422.3225337 2.4536714e+05 
 15  1422.3429663 2.4535369e+05 
 15  1422.3633987 2.4535211e+05 
 15  1422.3838312 2.4528658e+05 
 15  1422.4042638 2.4537330e+05 
 15  1422.4246962 2.4532928e+05 
 15  1422.4451287 2.4531016e+05 
 15  1422.4655613 2.4538556e+05 
 15  1422.4859938 2.4532119e+05 
 15  1422.5064262 2.4535838e+05 
 15  1422.5268588 2.4537647e+05 
 15  1422.5472913 2.4537439e+05 
 15  1422.5677240 2.4539419e+05 
 15  1422.5881564 2.4540984e+05 
 15  1422.6085889 2.4542786e+05 
 15  1422.6290215 2.4542378e+05 
 15  1422.6494539 2.4537502e+05 
 15  1422.6698864 2.4543161e+05 
 15  1422.6903190 2.4539641e+05 
 15  1422.7107514 2.4545216e+05 
 15  1422.7311839 2.4543116e+05 
 15  1422.7516165 2.4540577e+05 
 15  1422.7720489 2.4539806e+05 
 15  1422.7924815 2.4538533e+05 
 15  1422.8129140 2.4534731e+05 
 15  1422.8333464 2.4537322e+05 
 15  1422.8537791 2.4536945e+05 
 15  1422.8742116 2.4533920e+05 
 15  1422.8946441 2.4537292e+05 
 15  1422.9150766 2.4536631e+05 
 15  1422.9355091 2.4543042e+05 
 15  1422.9559416 2.4538197e+05 
 15  1422.9763741 2.4539553e+05 
 15  1422.9968066 2.4535270e+05 
 15  1423.0172390 2.4537783e+05 
 15  1423.0376716 2.4544697e+05 
 15  1423.0581041 2.4540539e+05 
 15  1423.0785367 2.4540350e+05 
 15  1423.0989691 2.4547448e+05 
 15  1423.1194016 2.4541786e+05 
 15  1423.1398343 2.4546306e+05 
 15  1423.1602667 2.4544470e+05 
 15  1423.1806992 2.4543636e+05 
 15  1423.2011318 2.4547741e+05 
 15  1423.2215642 2.4544548e+05 
 15  1423.2419967 2.4545548e+05 
 15  1423.2624293 2.4541872e+05 
 15  1423.2828617 2.4542339e+05 
 15  1423.3032943 2.4536278e+05 
 15  1423.3237268 2.4532128e+05 
 15  1423.3441592 2.4536508e+05 
 15  1423.3645918 2.4539670e+05 
 15  1423.3850243 2.4535264e+05 
 15  1423.4054568 2.4541081e+05 
 15  1423.4258894 2.4537269e+05 
 15  1423.4463219 2.4537708e+05 
 15  1423.4667544 2.4540030e+05 
 15  1423.4871869 2.4534586e+05 
 15  1423.5076194 2.4546142e+05 
 15  1423.5280520 2.4540214e+05 
 15  1423.5484845 2.4539936e+05 
 15  1423.5689169 2.4543138e+05 
 15  1423.5893495 2.4537622e+05 
 15  1423.6097819 2.4544180e+05 
 15  1423.6302144 2.4542472e+05 
 15  1423.6506470 2.4546258e+05 
 15  1423.6710794 2.4541528e+05 
 15  1423.6915120 2.4539192e+05 
 15  1423.7119446 2.4540078e+05 
 15  1423.7323770 2.4537691e+05 
 15  1423.7528096 2.4533186e+05 
 15  1423.7732421 2.4540080e+05 
 15  1423.7936745 2.4536888e+05 
 15  1423.8141071 2.4538305e+05 
 15  1423.8345396 2.4539791e+05 
 15  1423.8549720 2.4537028e+05 
 15  1423.8754046 2.4539920e+05 
 15  1423.8958371 2.4539817e+05 
 15  1423.9162696 2.4540509e+05 
 15  1423.9367021 2.4541906e+05 
 15  1423.9571346 2.4540458e+05 
 15  1423.9775673 2.4542888e+05 
 15  1423.9979997 2.4539698e+05 
 15  1424.0184322 2.4540752e+05 
 15  1424.0388648 2.4543658e+05 
 15  1424.0592972 2.4546634e+05 
 15  1424.0797297 2.4547555e+05 
 15  1424.1001623 2.4544269e+05 
 15  1424.1205948 2.4544286e+05 
 15  1424.1410272 2.4549338e+05 
 15  1424.1614598 2.4542331e+05 
 15  1424.1818923 2.4543441e+05 
 15  1424.2023248 2.4542559e+05 
 15  1424.2227574 2.4539088e+05 
 15  1424.2431899 2.4536739e+05 
 15  1424.2636224 2.4534780e+05 
 15  1424.2840549 2.4532064e+05 
 15  1424.3044873 2.4536748e+05 
 15  1424.3249199 2.4534862e+05 
 15  1424.3453524 2.4542050e+05 
 15  1424.3657848 2.4535666e+05 
 15  1424.3862174 2.4538614e+05 
 15  1424.4066499 2.4539259e+05 
 15  1424.4270825 2.4538002e+05 
 15  1424.4475149 2.4545458e+05 
 15  1424.4679474 2.4542689e+05 
 15  1424.4883801 2.4546050e+05 
 15  1424.5088125 2.4549231e+05 
 15  1424.5292450 2.4543606e+05 
 15  1424.5496776 2.4545483e+05 
 15  1424.5701100 2.4547366e+05 
 15  1424.5905425 2.4547391e+05 
 15  1424.6109751 2.4547691e+05 
 15  1424.6314076 2.4541155e+05 
 15  1424.6518401 2.4539886e+05 
 15  1424.6722726 2.4543183e+05 
 15  1424.6927051 2.4539275e+05 
 15  1424.7131376 2.4537881e+05 
 15  1424.7335702 2.4533969e+05 
 15  1424.7540027 2.4535317e+05 
 15  1424.7744353 2.4544655e+05 
 15  1424.7948677 2.4544977e+05 
 15  1424.8153002 2.4544491e+05 
 15  1424.8357328 2.4545806e+05 
 15  1424.8561652 2.4542828e+05 
 15  1424.8765978 2.4544212e+05 
 15  1424.8970303 2.4540448e+05 
 15  1424.9174627 2.4542645e+05 
 15  1424.9378953 2.4544262e+05 
 15  1424.9583277 2.4543266e+05 
 15  1424.9787603 2.4546967e+05 
 15  1424.9991929 2.4544322e+05 
 15  1425.0196253 2.4547708e+05 
 15  1425.0400578 2.4547272e+05 
 15  1425.0604904 2.4546520e+05 
 15  1425.0809228 2.4550822e+05 
 15  1425.1013554 2.4547673e+05 
 15  1425.1217879 2.4544372e+05 
 15  1425.1422204 2.4541805e+05 
 15  1425.1626529 2.4538728e+05 
 15  1425.1830854 2.4547881e+05 
 15  1425.2239505 2.4536155e+05 
 15  1425.2443830 2.4546200e+05 
 15  1425.2648155 2.4534812e+05 
 15  1425.2852481 2.4541628e+05 
 15  1425.3056805 2.4542267e+05 
 15  1425.3261131 2.4537959e+05 
 15  1425.3465456 2.4541714e+05 
 15  1425.3669780 2.4542100e+05 
 15  1425.3874106 2.4535744e+05 
 15  1425.4078431 2.4544280e+05 
 15  1425.4282756 2.4542866e+05 
 15  1425.4487082 2.4545848e+05 
 15  1425.4691407 2.4545362e+05 
 15  1425.4895731 2.4548366e+05 
 15  1425.5100057 2.4547738e+05 
 15  1425.5304382 2.4543833e+05 
 15  1425.5508708 2.4549275e+05 
 15  1425.5713032 2.4543956e+05 
 15  1425.5917356 2.4541798e+05 
 15  1425.6121682 2.4546800e+05 
 15  1425.6326008 2.4546481e+05 
 15  1425.6530333 2.4547234e+05 
 15  1425.6734658 2.4546892e+05 
 15  1425.6938983 2.4540461e+05 
 15  1425.7143309 2.4546505e+05 
 15  1425.7347633 2.4541173e+05 
 15  1425.7551958 2.4543256e+05 
 15  1425.7756284 2.4542589e+05 
 15  1425.7960609 2.4541514e+05 
 15  1425.8164933 2.4543672e+05 
 15  1425.8369259 2.4538719e+05 
 15  1425.8573585 2.4546511e+05 
 15  1425.8777909 2.4547747e+05 
 15  1425.8982235 2.4543795e+05 
 15  1425.9186560 2.4548062e+05 
 15  1425.9390886 2.4552052e+05 
 15  1425.9595210 2.4549156e+05 
 15  1425.9799535 2.4548823e+05 
 15  1426.0003861 2.4546333e+05 
 15  1426.0208185 2.4546317e+05 
 15  1426.0412510 2.4549822e+05 
 15  1426.0616837 2.4546711e+05 
 15  1426.0821161 2.4546308e+05 
 15  1426.1025486 2.4547762e+05 
 15  1426.1229812 2.4544162e+05 
 15  1426.1434136 2.4542773e+05 
 15  1426.1638462 2.4541877e+05 
 15  1426.1842787 2.4542006e+05 
 15  1426.2047111 2.4533522e+05 
 15  1426.2251437 2.4535658e+05 
 15  1426.2455761 2.4540809e+05 
 15  1426.2660087 2.4538222e+05 
 15  1426.2864413 2.4545853e+05 
 15  1426.3068737 2.4540912e+05 
 15  1426.3273062 2.4544441e+05 
 15  1426.3477388 2.4546442e+05 
 15  1426.3681713 2.4549344e+05 
 15  1426.3886038 2.4553192e+05 
 15  1426.4090363 2.4551752e+05 
 15  1426.4294688 2.4545175e+05 
 15  1426.4499014 2.4547916e+05 
 15  1426.4703339 2.4547933e+05 
 15  1426.4907664 2.4548022e+05 
 15  1426.5111990 2.4550752e+05 
 15  1426.5316314 2.4547267e+05 
 15  1426.5520639 2.4550358e+05 
 15  1426.5724965 2.4539325e+05 
 15  1426.5929289 2.4540131e+05 
 15  1426.6133615 2.4541892e+05 
 15  1426.6337941 2.4537664e+05 
 15  1426.6542265 2.4541295e+05 
 15  1426.6746591 2.4538638e+05 
 15  1426.6950916 2.4541861e+05 
 15  1426.7155240 2.4542758e+05 
 15  1426.7359566 2.4539856e+05 
