kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk
4069213,"K06382.01","FALSE POSITIVE",5.194256813,134.5723735
4075064,"K06383.01","FALSE POSITIVE",61.42252657,161.2406686
4076061,"K06384.01","CANDIDATE",566.28176,440.2605
4076952,"K06385.01","FALSE POSITIVE",9.761172507,133.7034265
5036530,"K06503.02","FALSE POSITIVE",1.36513839,132.0907941
5036538,"K06504.01","FALSE POSITIVE",1.061008464,132.5213941
5038469,"K06505.01","FALSE POSITIVE",1.36840167,131.5320332
5039687,"K06506.01","FALSE POSITIVE",5.8957069,136.3002
5042785,"K06507.01","FALSE POSITIVE",1.67473779,132.7799
5078879,"K06508.01","FALSE POSITIVE",1.039370613,131.62419
5080346,"K06509.01","FALSE POSITIVE",2.31169425,132.3203
5080652,"K06510.01","FALSE POSITIVE",2.072177815,133.095727
5894972,"K06634.01","FALSE POSITIVE",3.34328534,134.8451
5951140,"K06635.01","CANDIDATE",0.52740121,131.6718
5952309,"K06636.01","FALSE POSITIVE",0.905678252,132.19647
5952457,"K06637.01","FALSE POSITIVE",0.905672916,132.20453
5962514,"K06639.01","FALSE POSITIVE",0.790046373,132.1225
5962716,"K06640.01","FALSE POSITIVE",1.804591904,132.3963298
5966732,"K06641.01","CANDIDATE",1.400903699,131.84562
5977541,"K06642.01","FALSE POSITIVE",1.14073528,132.5852
5977804,"K06643.01","FALSE POSITIVE",3.31976683,131.7956
6792124,"K06770.01","FALSE POSITIVE",0.52880817,131.67844
6804648,"K06771.01","FALSE POSITIVE",0.700606479,131.59767
6806632,"K06772.01","FALSE POSITIVE",9.469191607,140.9753434
6841577,"K06773.01","FALSE POSITIVE",15.53753378,140.2734399
6842345,"K06774.01","CANDIDATE",17.3816224,142.4067834
6852488,"K06775.01","FALSE POSITIVE",2.172042913,131.764641
6853172,"K06776.01","CANDIDATE",28.655498,157.1618
6859546,"K06777.01","CANDIDATE",13.4450174,137.24788
8460634,"K07887.01","FALSE POSITIVE",6.35216475,134.1982
7671594,"K06902.01","FALSE POSITIVE",0.705174384,131.694866
7677005,"K06903.01","FALSE POSITIVE",38.058140058,142.4101791
7687365,"K06904.01","CANDIDATE",26.1556767,154.35223
7691527,"K06905.01","FALSE POSITIVE",4.800232532,135.7829072
7695445,"K06906.01","FALSE POSITIVE",1.74336627,132.8574
7700500,"K06907.01","CANDIDATE",4.60687717,133.8738
7700578,"K06908.01","FALSE POSITIVE",1.507100589,132.09322
7707736,"K06909.01","FALSE POSITIVE",0.758355704,131.863972
7733540,"K06910.01","FALSE POSITIVE",0.77258608,131.7134714
8411947,"K07034.01","FALSE POSITIVE",0.898837525,132.13405
8414159,"K07035.01","FALSE POSITIVE",11.931131598,142.8536843
8414216,"K07036.01","FALSE POSITIVE",11.93137992,142.82366
8415863,"K07037.01","FALSE POSITIVE",27.533803402,147.2410009
8423903,"K07038.01","FALSE POSITIVE",12.4964346,132.0358
8429450,"K07039.01","FALSE POSITIVE",1.352576807,132.0374311
8442795,"K07040.01","CANDIDATE",502.20642,162.9131
8443812,"K07041.01","CANDIDATE",8.3613732,139.2515
8445775,"K07042.01","FALSE POSITIVE",13.254134073,136.3679147
9397900,"K07169.01","CANDIDATE",10.5113779,140.9553
9411943,"K07170.01","FALSE POSITIVE",1.922009494,132.161285
9412462,"K07171.01","FALSE POSITIVE",10.186578749,132.5289587
9418994,"K07172.01","FALSE POSITIVE",32.003815635,136.49482
9451096,"K07173.01","FALSE POSITIVE",1.250390814,131.7337519
9458266,"K07174.01","CANDIDATE",1.58487898,132.69772
9466042,"K07175.01","FALSE POSITIVE",9.2742685,133.599
9468296,"K07176.01","FALSE POSITIVE",5.748815953,132.28021
10264202,"K07300.01","FALSE POSITIVE",0.517573708,131.5161551
10264293,"K07301.01","CANDIDATE",20.9525604,146.3809
10268809,"K07302.01","FALSE POSITIVE",24.70932686,138.996552
10274244,"K07303.01","FALSE POSITIVE",13.68369259,135.2108067
10275887,"K07304.01","FALSE POSITIVE",9.726748645,139.4774644
10290021,"K07305.01","CANDIDATE",3.72920972,131.9326
10290447,"K07306.01","FALSE POSITIVE",0.691561191,131.6477
10292465,"K07307.01","FALSE POSITIVE",1.35337091,131.936954
10294608,"K07308.01","FALSE POSITIVE",1.854491777,132.4915806
11287726,"K07433.01","FALSE POSITIVE",4.737713268,132.325253
11288492,"K07434.01","CANDIDATE",5.704593,134.40102
11288772,"K07435.01","CANDIDATE",1.36752316,131.77163
11295085,"K07436.01","FALSE POSITIVE",2.49777454,133.7602628
11296724,"K07437.01","CANDIDATE",1.9997244,131.93045
11350389,"K07438.01","FALSE POSITIVE",1.51264208,132.025984
11356602,"K07439.01","FALSE POSITIVE",323.2575,191.3655
11358392,"K07440.01","FALSE POSITIVE",0.984971822,132.402887
1433531,"K06254.01","FALSE POSITIVE",567.71329,436.4746
1717528,"K06255.01","FALSE POSITIVE",9.31392071,135.7783
1871483,"K06256.01","CANDIDATE",14.137062,136.69826
2012722,"K06257.01","FALSE POSITIVE",2.32539968,132.12985
2013883,"K06258.01","FALSE POSITIVE",0.764597756,131.69552
2161949,"K06259.01","CANDIDATE",4.78113942,131.7043
2161949,"K06259.02","CANDIDATE",7.18864064,133.14566
2162994,"K06260.01","FALSE POSITIVE",4.101595158,132.6324315
2167444,"K06261.01","FALSE POSITIVE",2.43574046,133.47404
4078693,"K06386.01","FALSE POSITIVE",2.756536015,133.025652
4142768,"K06387.01","FALSE POSITIVE",13.99585365,131.65924
4149684,"K06388.01","FALSE POSITIVE",4.320850062,132.4183917
4150703,"K06389.01","FALSE POSITIVE",8.6532378,134.3027
4157488,"K06390.01","FALSE POSITIVE",5.197420145,132.5674705
4160669,"K06391.01","FALSE POSITIVE",2.183517999,132.692938
4171955,"K06392.01","FALSE POSITIVE",383.61248,254.3616
4174507,"K06393.01","FALSE POSITIVE",1.945914237,133.042081
5083138,"K06511.01","CANDIDATE",27.122801,141.9673
5083252,"K06512.01","FALSE POSITIVE",2.500560859,131.6761907
5087223,"K06513.01","CANDIDATE",5.62241111,132.74702
5091075,"K06514.01","FALSE POSITIVE",1.25625738,131.7577
5091614,"K06515.01","FALSE POSITIVE",21.142458554,138.3916328
5092799,"K06516.01","CANDIDATE",11.2901559,135.3964
5092799,"K06516.02","CANDIDATE",28.24753303,136.0869137
5094301,"K06517.01","FALSE POSITIVE",0.99519559,132.4712
5983348,"K06644.01","FALSE POSITIVE",25.150788449,150.345557
5990753,"K06645.01","FALSE POSITIVE",7.21636091,133.88924
6019971,"K06646.01","CANDIDATE",7.1356633,135.09646
6029130,"K06647.01","FALSE POSITIVE",12.591656377,134.7421233
6035335,"K06648.01","FALSE POSITIVE",1.044408447,132.31116
6041511,"K06649.01","FALSE POSITIVE",0.97705114,132.1871
6042116,"K06650.01","FALSE POSITIVE",5.407157086,136.5956575
6042663,"K06651.01","FALSE POSITIVE",30.971766472,151.5322506
6044064,"K06652.01","FALSE POSITIVE",5.06318803,133.707285
6859813,"K06778.01","FALSE POSITIVE",10.88242209,132.6767451
6863840,"K06779.01","FALSE POSITIVE",1.926366998,131.7468446
6864569,"K06780.01","FALSE POSITIVE",2.325185422,133.265218
6864706,"K06781.01","CANDIDATE",14.5909249,142.72
6864859,"K06782.01","FALSE POSITIVE",40.877841988,158.3207395
6867219,"K06783.01","CANDIDATE",11.8496351,140.3663
6877673,"K06784.01","FALSE POSITIVE",36.75892725,156.0924573
6877871,"K06785.01","FALSE POSITIVE",0.536869783,131.84557
6878408,"K06786.01","CANDIDATE",455.62395,581.8806
7741048,"K06911.01","FALSE POSITIVE",0.843400322,131.57039
7751562,"K06912.01","FALSE POSITIVE",17.042155208,142.4257555
7755741,"K06913.01","FALSE POSITIVE",0.874236216,131.7986
7755741,"K06913.02","CANDIDATE",1.75173647,132.2995
7769072,"K06914.01","FALSE POSITIVE",0.60886299,132.0506751
7769815,"K06915.01","FALSE POSITIVE",4.43529675,134.7488
7777365,"K06916.01","FALSE POSITIVE",0.88512187,131.8821
7798259,"K06917.01","FALSE POSITIVE",1.734221252,132.833439
8453191,"K07043.01","FALSE POSITIVE",5.776764285,131.5421677
8453324,"K07044.01","FALSE POSITIVE",1.26227317,132.0407385
8479107,"K07045.01","FALSE POSITIVE",0.76757669,131.819082
8479386,"K07046.01","FALSE POSITIVE",5.860377067,134.8440004
8488876,"K07047.01","FALSE POSITIVE",5.801881299,136.9821453
8504570,"K07048.01","FALSE POSITIVE",4.00770453,134.8009815
8509346,"K07049.01","FALSE POSITIVE",6.099032889,135.5223947
8517433,"K07050.01","FALSE POSITIVE",0.652956712,131.52361
9474222,"K07177.01","FALSE POSITIVE",13.691790011,133.7914664
9474969,"K07178.01","FALSE POSITIVE",21.570508432,151.7931354
9480398,"K07179.01","CANDIDATE",407.14656,509.257
9490342,"K07180.01","CANDIDATE",487.83894,606.1226
9509207,"K07181.01","FALSE POSITIVE",14.199840087,135.748091
9513168,"K07182.01","CANDIDATE",6.853888,136.5231
9520700,"K07183.01","FALSE POSITIVE",2.136834989,133.617975
9529294,"K07184.01","FALSE POSITIVE",2.51690133,133.49353
12116489,"K00547.02","CANDIDATE",7.34672485,134.5155
10296163,"K07309.01","FALSE POSITIVE",9.296746368,135.6856399
10330495,"K07310.01","FALSE POSITIVE",18.060078203,138.611105
10332789,"K07311.01","FALSE POSITIVE",18.74072534,135.2072208
10340228,"K07312.01","FALSE POSITIVE",0.93371313,131.5534
10341787,"K07313.01","FALSE POSITIVE",0.93373716,132.46828
10342097,"K07314.01","FALSE POSITIVE",0.933735579,131.53509
10345862,"K07315.01","FALSE POSITIVE",58.28819056,135.87642
10346522,"K07316.01","FALSE POSITIVE",3.989144446,132.572437
10352603,"K07317.01","FALSE POSITIVE",32.77897303,136.182037
11359305,"K07441.01","FALSE POSITIVE",28.487107336,132.872485
11391181,"K07442.01","FALSE POSITIVE",8.61733907,139.0692516
11401869,"K07443.01","FALSE POSITIVE",2.16146908,131.8342
11409698,"K07444.01","FALSE POSITIVE",10.26782676,139.1769796
11411639,"K07445.01","CANDIDATE",6.933574,134.558
11455795,"K07446.01","FALSE POSITIVE",1.057335679,131.792007
11457191,"K07447.01","FALSE POSITIVE",1.149198426,131.817374
11462556,"K07448.01","FALSE POSITIVE",2.50012775,131.5829
2283362,"K06262.01","CANDIDATE",0.673141323,131.68751
2301068,"K06263.01","CANDIDATE",8.60965352,134.38829
2305372,"K06264.01","FALSE POSITIVE",1.40469182,131.552084
2306740,"K06265.01","FALSE POSITIVE",10.306982793,143.7331641
2308957,"K06266.01","FALSE POSITIVE",1.109841858,132.1655985
2422820,"K06267.01","CANDIDATE",13.8911152,137.3481
2437452,"K06268.01","FALSE POSITIVE",7.234965722,134.582307
2437804,"K06269.01","FALSE POSITIVE",7.45301717,131.77618
2438061,"K06270.01","FALSE POSITIVE",2.442941283,132.011468
4180396,"K06394.01","FALSE POSITIVE",3.684337918,132.61121
4245897,"K06395.01","FALSE POSITIVE",11.2570616,140.81576
4252226,"K06396.01","FALSE POSITIVE",21.858963291,151.2628164
4261960,"K06397.01","FALSE POSITIVE",1.461270059,131.78154
4269252,"K06398.01","FALSE POSITIVE",9.4022333,134.8876
4274071,"K06399.01","CANDIDATE",6.76890076,133.07724
4281895,"K06400.01","FALSE POSITIVE",9.543584955,137.7738831
4282390,"K06401.01","CANDIDATE",1.96134311,132.30563
5095269,"K06518.01","FALSE POSITIVE",18.611957253,133.8661994
5097278,"K06519.01","FALSE POSITIVE",0.73240662,131.5735
5098757,"K06520.01","FALSE POSITIVE",2.954598,134.3663
5111801,"K06521.01","FALSE POSITIVE",0.562006231,132.0289
5112198,"K06522.01","FALSE POSITIVE",3.21559054,133.5375
5113809,"K06523.01","FALSE POSITIVE",1.547426532,132.8859128
5115178,"K06524.01","FALSE POSITIVE",12.851722103,132.8395131
5115379,"K06525.01","FALSE POSITIVE",4.2055797,132.1233
5115688,"K06526.01","CANDIDATE",486.77832,529.0865
6045093,"K06653.01","CANDIDATE",28.2682167,135.5505
6046311,"K06654.01","FALSE POSITIVE",0.957476003,131.91263
6048106,"K06655.01","FALSE POSITIVE",1.559360638,132.53955
6048255,"K06656.01","FALSE POSITIVE",0.57627248,132.0811
6057750,"K06657.01","CANDIDATE",1.6037058,131.9529
6060580,"K06658.01","FALSE POSITIVE",2.313367981,133.1999763
6063448,"K06659.01","FALSE POSITIVE",76.01811375,139.943296
6066107,"K06660.01","FALSE POSITIVE",0.82883944,132.013443
8391983,"K07884.01","CANDIDATE",0.70965042,131.97695
6890618,"K06787.01","FALSE POSITIVE",1.574063832,133.05514
6925263,"K06788.01","FALSE POSITIVE",2.51989935,133.7109
6927629,"K06789.01","FALSE POSITIVE",3.867613816,135.3438766
6929016,"K06790.01","FALSE POSITIVE",0.733726452,132.02005
6936977,"K06791.01","FALSE POSITIVE",36.473115046,159.7666622
6939670,"K06792.01","FALSE POSITIVE",4.238855579,135.201464
6947623,"K06793.01","CANDIDATE",3.62657392,133.57658
6947837,"K06794.01","FALSE POSITIVE",1.17033848,132.4153
6949550,"K06795.01","FALSE POSITIVE",7.841066931,136.5883392
7811211,"K06918.01","CANDIDATE",0.902403563,131.827273
7812893,"K06919.01","CANDIDATE",8.7998722,136.37744
7816680,"K06920.01","FALSE POSITIVE",4.292599454,131.7702811
7816935,"K06921.01","CANDIDATE",6.87778029,133.04176
7838639,"K06922.01","FALSE POSITIVE",2.113197701,132.3310213
7846730,"K06923.01","FALSE POSITIVE",11.02822674,136.96732
7847927,"K06924.01","FALSE POSITIVE",70.37626987,151.228445
7868967,"K06925.01","CANDIDATE",12.9489256,142.445
8526387,"K07051.01","FALSE POSITIVE",0.772803664,131.70354
8543278,"K07052.01","FALSE POSITIVE",7.549299761,135.0113297
8552500,"K07053.01","FALSE POSITIVE",0.530972263,131.7212
8552540,"K07054.01","FALSE POSITIVE",0.530967171,131.725385
8553788,"K07055.01","FALSE POSITIVE",1.606163631,131.6342249
8553907,"K07056.01","FALSE POSITIVE",42.032096076,133.581119
8559796,"K07057.01","FALSE POSITIVE",0.619303759,131.5539456
8559863,"K07058.01","FALSE POSITIVE",22.470494368,143.284831
8489260,"K07889.01","CANDIDATE",130.235324,218.2719
9529856,"K07185.01","FALSE POSITIVE",37.482223878,155.8400132
9536048,"K07186.01","FALSE POSITIVE",3.71186243,132.6486
9540450,"K07187.01","FALSE POSITIVE",1.077358008,131.600551
9540675,"K07188.01","FALSE POSITIVE",3.55643514,133.5696
9541163,"K07189.01","FALSE POSITIVE",0.5366497,131.71771
9541567,"K07190.01","FALSE POSITIVE",1.12284501,131.671908
9569866,"K07191.01","FALSE POSITIVE",1.480324075,131.7556963
9579192,"K07192.01","FALSE POSITIVE",12.08353781,139.6155998
8540376,"K07892.01","CONFIRMED",10.692115,141.116
10363300,"K07318.01","FALSE POSITIVE",0.934926138,132.1779461
10388451,"K07319.01","CANDIDATE",17.1677675,142.9943
10396708,"K07320.01","CANDIDATE",8.50207749,132.36121
10407047,"K07321.01","FALSE POSITIVE",0.93374699,131.52406
10407430,"K07322.01","FALSE POSITIVE",0.933759404,131.50294
10407464,"K07323.01","FALSE POSITIVE",0.93373711,131.5293
10417704,"K07324.01","FALSE POSITIVE",3.0082548,132.68976
10420279,"K07325.01","FALSE POSITIVE",45.43324862,159.870473
10422852,"K07326.01","FALSE POSITIVE",1.398890216,132.16558
11495989,"K07449.01","CANDIDATE",1.322475635,132.66777
11499757,"K07450.01","FALSE POSITIVE",12.314402323,134.2520931
11501774,"K07451.01","FALSE POSITIVE",0.691823991,131.57
11502172,"K07452.01","FALSE POSITIVE",25.431861399,135.619194
11502179,"K07453.01","FALSE POSITIVE",3.98855869,135.129
11506235,"K07454.01","FALSE POSITIVE",20.413052415,140.0167643
11551652,"K07455.01","CANDIDATE",3.773744,131.8309
11560382,"K07456.01","FALSE POSITIVE",0.527679032,131.81119
11560431,"K07457.01","FALSE POSITIVE",0.527673075,131.8234533
2438062,"K06271.01","FALSE POSITIVE",2.44295727,132.00292
2438517,"K06272.01","FALSE POSITIVE",3.31587688,131.50648
2442084,"K06273.01","FALSE POSITIVE",49.788613011,175.192714
2449245,"K06274.01","CANDIDATE",18.1772927,145.8085
2450716,"K06275.01","FALSE POSITIVE",1.38607973,131.5931
2557350,"K06276.01","CANDIDATE",3.09872834,134.39281
2557430,"K06277.01","FALSE POSITIVE",0.648868342,131.842892
2568971,"K06278.01","FALSE POSITIVE",5.088582739,134.055128
4284147,"K06402.01","FALSE POSITIVE",1.1611022,132.2174
4349935,"K06403.01","FALSE POSITIVE",0.792023257,131.92896
4352168,"K06404.01","FALSE POSITIVE",10.643743766,134.9422857
4356621,"K06405.01","FALSE POSITIVE",1.7317958,132.8964
4357985,"K06406.01","FALSE POSITIVE",8.65298599,136.67132
4367544,"K06407.01","FALSE POSITIVE",1.19563447,131.5506
4372410,"K06408.01","FALSE POSITIVE",0.550537628,131.6623478
4372620,"K06409.01","CANDIDATE",19.9310602,145.7465
4372961,"K06410.01","FALSE POSITIVE",2.53470797,132.88117
5119143,"K06527.01","FALSE POSITIVE",0.530799654,131.68727
5125048,"K06528.01","FALSE POSITIVE",0.56818769,132.06643
5126627,"K06529.01","FALSE POSITIVE",1.0094779,131.6463
5130890,"K06530.01","FALSE POSITIVE",0.91057795,131.5209695
5164794,"K06531.01","FALSE POSITIVE",1.0429419,131.966
5171707,"K06532.01","CANDIDATE",0.813998812,132.1244
5172274,"K06533.01","FALSE POSITIVE",6.12650913,133.2391
5174492,"K06534.01","FALSE POSITIVE",0.720589427,131.9829699
6068947,"K06661.01","FALSE POSITIVE",0.573036404,120.5159138
6103049,"K06662.01","FALSE POSITIVE",0.643171495,131.8893076
6109688,"K06663.01","FALSE POSITIVE",14.086776961,140.287018
6111011,"K06664.01","CANDIDATE",14.7639145,133.532
6128141,"K06665.01","FALSE POSITIVE",1.872620976,132.727701
6128245,"K06666.01","CANDIDATE",1.118510435,131.60882
6131659,"K06667.01","FALSE POSITIVE",17.527826808,144.5700534
6146838,"K06668.01","FALSE POSITIVE",27.467217305,143.6727101
6950275,"K06796.01","FALSE POSITIVE",40.879068,163.4056
6953219,"K06797.01","FALSE POSITIVE",0.566802325,131.79626
6956176,"K06798.01","CANDIDATE",2.64185268,131.9331
6962018,"K06799.01","FALSE POSITIVE",0.634946497,132.074576
6965293,"K06800.01","FALSE POSITIVE",5.077746556,134.63539
6967430,"K06801.01","FALSE POSITIVE",2.00383703,132.8086
7009828,"K06802.01","FALSE POSITIVE",5.321224925,135.125071
7025851,"K06803.01","FALSE POSITIVE",2.340534383,132.74718
7870250,"K06926.01","FALSE POSITIVE",0.580724809,131.72956
7871395,"K06927.01","FALSE POSITIVE",501.07647447,143.2445125
7885518,"K06928.01","FALSE POSITIVE",1.72933255,132.5413
7885570,"K06929.01","FALSE POSITIVE",1.729338354,132.536976
7886329,"K06930.01","FALSE POSITIVE",0.567493852,131.9916219
7902204,"K06931.01","CANDIDATE",2.54031121,133.77849
7919653,"K06932.01","FALSE POSITIVE",2.105238039,132.675463
7938468,"K06933.01","FALSE POSITIVE",7.226944171,136.163008
8560861,"K07059.01","FALSE POSITIVE",31.973311701,133.867225
8565900,"K07060.01","FALSE POSITIVE",1.64125844,131.9294
8566113,"K07061.01","CANDIDATE",1.371587993,131.80506
8569819,"K07062.01","FALSE POSITIVE",20.849919614,137.5588347
8574270,"K07063.01","FALSE POSITIVE",15.120212531,139.6966549
8581658,"K07064.01","FALSE POSITIVE",3.481657589,134.1835162
8590527,"K07065.01","FALSE POSITIVE",0.739769962,131.9671179
8604993,"K07066.01","FALSE POSITIVE",6.570421193,134.01948
8608490,"K07067.01","FALSE POSITIVE",0.541405029,131.933523
9579789,"K07193.01","FALSE POSITIVE",2.17814186,132.02946
9581498,"K07194.01","FALSE POSITIVE",10.54884842,140.3874343
9588862,"K07195.01","CANDIDATE",5.89773974,133.42423
9592855,"K07196.01","FALSE POSITIVE",0.609662423,131.946514
9596064,"K07197.01","CANDIDATE",1.74145041,132.0107
9596187,"K07198.01","FALSE POSITIVE",0.953299962,131.699309
9596892,"K07199.01","CANDIDATE",20.2944118,148.08554
9597095,"K07200.01","FALSE POSITIVE",2.745640575,131.707795
10450504,"K07327.01","CANDIDATE",17.9908273,141.92539
10454401,"K07328.01","FALSE POSITIVE",12.180721266,139.3460044
10462826,"K07329.01","FALSE POSITIVE",50.467024395,132.009484
10464199,"K07330.01","CANDIDATE",198.11309,175.3243
10468514,"K07331.01","FALSE POSITIVE",0.84986054,132.0547
10471113,"K07332.01","FALSE POSITIVE",0.933728196,131.5336
10481054,"K07333.01","FALSE POSITIVE",2.03742712,131.5592
10486425,"K07334.01","FALSE POSITIVE",5.274819905,136.708908
11560447,"K07458.01","FALSE POSITIVE",0.527678272,131.8133693
11601357,"K07459.01","FALSE POSITIVE",3.55027051,133.7711
11602794,"K07460.01","CANDIDATE",5.70509519,136.20183
11615481,"K07461.01","FALSE POSITIVE",65.4317194,144.171343
11616200,"K07462.01","FALSE POSITIVE",1.718649321,132.21092
11616631,"K07463.01","FALSE POSITIVE",7.2949175,136.0798
11616663,"K07464.01","FALSE POSITIVE",7.2935801,136.2546
11618798,"K07465.01","FALSE POSITIVE",42.9261364,138.5107
2570505,"K06279.01","FALSE POSITIVE",1.89129338,132.6698
2570767,"K06280.01","FALSE POSITIVE",1.89124453,132.6958
2571075,"K06281.01","FALSE POSITIVE",1.89134201,132.6744
2576692,"K06282.01","FALSE POSITIVE",87.87826191,194.105106
2580872,"K06283.01","FALSE POSITIVE",15.926632768,145.5519669
2583777,"K06284.01","FALSE POSITIVE",0.958116585,132.052919
2693092,"K06285.01","FALSE POSITIVE",39.841522897,168.1412318
2708156,"K06286.01","FALSE POSITIVE",1.891268461,132.6833032
2708172,"K06287.01","FALSE POSITIVE",1.89114441,132.7545
4375101,"K06411.01","FALSE POSITIVE",61.25964956,140.698649
4380283,"K06412.01","FALSE POSITIVE",0.872359598,132.0311474
4384793,"K06413.01","FALSE POSITIVE",374.318792,431.5127
4445630,"K06414.01","FALSE POSITIVE",5.627911313,133.1491782
4446411,"K06415.01","FALSE POSITIVE",0.62927655,132.015321
4454219,"K06416.01","FALSE POSITIVE",1.22578134,131.6062
4456622,"K06417.01","FALSE POSITIVE",0.751408792,131.948266
4482738,"K06418.01","FALSE POSITIVE",0.866344816,132.06358
